Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
389,540,0.9729323308270685,27.69999999999999,6.857142857142853,0.4509347533710179
390,424,0.981954887218046,28.599999999999987,8.571428571428568,0.45594950958740493
391,381,0.9909774436090235,29.499999999999986,10.285714285714281,0.46248083098011383
392,471,1.0000000000000009,30.399999999999984,11.999999999999995,0.4722977678741288
393,394,1.0000000000000009,30.499999999999986,12.142857142857137,0.4775006989351372
394,351,1.0000000000000009,30.599999999999987,12.28571428571428,0.48108160419261825
395,384,1.0000000000000009,30.69999999999999,12.428571428571422,0.48500990916324643
396,352,1.0000000000000009,30.79999999999999,12.571428571428564,0.48867332185259993
397,276,1.0000000000000009,30.89999999999999,12.714285714285706,0.49171410327035475
398,270,1.0000000000000009,30.999999999999993,12.857142857142849,0.4933423326401882
399,223,1.0000000000000009,31.099999999999994,12.999999999999991,0.4957096135426334
400,244,0.9594155844155853,30.699999999999996,11.142857142857133,0.49665338276334964
401,336,0.9188311688311697,30.299999999999997,9.285714285714276,0.49705826885760085
402,299,0.878246753246754,29.9,7.428571428571418,0.498050632681049
403,313,0.8376623376623384,29.5,5.5714285714285605,0.4993169873496876
404,267,0.7970779220779228,29.1,3.7142857142857033,0.5002154705363686
405,198,0.7564935064935072,28.700000000000003,1.857142857142846,0.5015002291183822
406,210,0.7159090909090916,28.300000000000004,-1.1102230246251565e-14,0.5034189921768893
407,243,0.7564935064935072,28.18571428571429,-1.1102230246251565e-14,0.5042500632763763
408,223,0.7970779220779228,28.071428571428577,-1.1102230246251565e-14,0.5047430400121755
409,223,0.8376623376623384,27.957142857142863,-1.1102230246251565e-14,0.5052953641989707
410,200,0.878246753246754,27.84285714285715,-1.1102230246251565e-14,0.5063551401096129
411,182,0.9188311688311697,27.728571428571435,-1.1102230246251565e-14,0.5080518154943581
412,124,0.9594155844155853,27.61428571428572,-1.1102230246251565e-14,0.5099312892995925
413,221,1.0000000000000009,27.500000000000007,-1.1102230246251565e-14,0.5121563017480822
414,205,0.9523809523809533,28.07142857142858,3.5714285714285605,0.5139145992248023
