Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
456,368,0.4142857142857139,25.4571428571429,4.714285714285716,0.5981471950031236
457,475,0.4285714285714282,25.81428571428576,9.42857142857143,0.599324192944875
458,562,0.4428571428571425,26.171428571428617,14.142857142857146,0.6003210192442704
459,531,0.4571428571428568,26.528571428571475,18.85714285714286,0.6025134706624685
460,493,0.4714285714285711,26.885714285714332,23.571428571428577,0.605443166140803
461,408,0.4857142857142854,27.24285714285719,28.285714285714292,0.6081178544759963
462,477,0.49999999999999967,27.600000000000048,33.00000000000001,0.6114745589253318
463,614,0.4567404426559353,27.300000000000047,32.42857142857144,0.6130897857166588
464,580,0.4134808853118709,27.000000000000046,31.857142857142865,0.6146767994152591
465,648,0.3702213279678065,26.700000000000045,31.285714285714292,0.6170766551908006
466,689,0.3269617706237421,26.400000000000045,30.71428571428572,0.6198901214415692
467,613,0.2837022132796777,26.100000000000044,30.142857142857146,0.6229938884341025
468,520,0.24044265593561331,25.800000000000043,29.571428571428573,0.6258966779900296
469,576,0.19718309859154892,25.500000000000043,29.0,0.6299383396867257
