Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
442,367,0.4779460171165234,26.32857142857147,-3.552713678800501e-15,0.5257651968590412
443,420,0.493526442835198,26.857142857142897,-3.552713678800501e-15,0.5274788131715263
444,416,0.5091068685538725,27.385714285714325,-3.552713678800501e-15,0.528619332637783
445,389,0.5246872942725471,27.914285714285754,-3.552713678800501e-15,0.5308643127779913
446,363,0.5402677199912217,28.442857142857182,-3.552713678800501e-15,0.534269397616825
447,296,0.5558481457098963,28.97142857142861,-3.552713678800501e-15,0.5368484249446306
448,330,0.5714285714285708,29.50000000000004,-3.552713678800501e-15,0.5391323925100214
449,504,0.5612244897959178,29.071428571428612,-3.552713678800501e-15,0.5415349697069537
450,514,0.5510204081632647,28.642857142857185,-3.552713678800501e-15,0.5445406622371094
451,632,0.5408163265306116,28.214285714285758,-3.552713678800501e-15,0.5477195101861513
452,561,0.5306122448979586,27.78571428571433,-3.552713678800501e-15,0.5512108066553182
453,550,0.5204081632653055,27.357142857142904,-3.552713678800501e-15,0.555099298958505
454,438,0.5102040816326524,26.928571428571477,-3.552713678800501e-15,0.5587086559405487
455,491,0.49999999999999933,26.50000000000005,-3.552713678800501e-15,0.5621023923269819
456,609,0.4464285714285708,26.728571428571477,-3.552713678800501e-15,0.5651823989164059
457,786,0.39285714285714224,26.957142857142905,-3.552713678800501e-15,0.5681388538063076
458,964,0.3392857142857137,27.185714285714333,-3.552713678800501e-15,0.5716112972013252
459,957,0.28571428571428514,27.41428571428576,-3.552713678800501e-15,0.5751899035381546
460,833,0.23214285714285657,27.64285714285719,-3.552713678800501e-15,0.5788860212691963
461,615,0.178571428571428,27.871428571428616,-3.552713678800501e-15,0.5825169769187122
462,686,0.12499999999999942,28.100000000000044,-3.552713678800501e-15,0.5861662365237128
463,962,0.1293650793650788,27.3571428571429,1.428571428571425,0.5899262350593963
464,1042,0.13373015873015817,26.614285714285757,2.8571428571428537,0.593137664049201
465,1065,0.13809523809523755,25.871428571428613,4.285714285714282,0.5965357933849504
466,1054,0.14246031746031693,25.12857142857147,5.714285714285711,0.5999743744623213
467,877,0.1468253968253963,24.385714285714325,7.14285714285714,0.6032408983581352
468,715,0.15119047619047568,23.64285714285718,8.571428571428568,0.6065932678051726
469,862,0.15555555555555506,22.900000000000038,9.999999999999996,0.6102374023026376
470,1142,0.17043908472479852,23.314285714285752,10.142857142857139,0.6139679314699906
471,1288,0.18532261389404198,23.728571428571467,10.285714285714281,0.6164925960500064
472,1279,0.20020614306328544,24.14285714285718,10.428571428571423,0.6202042721432102
473,1176,0.2150896722325289,24.557142857142896,10.571428571428566,0.6238626837259532
