Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
438,79,0.5728571428571432,30.628571428571462,-6.217248937900877e-15,0.5497919242410225
439,66,0.5485714285714289,30.48571428571432,-6.217248937900877e-15,0.5534320795852792
440,50,0.5242857142857147,30.342857142857177,-6.217248937900877e-15,0.5569531311740596
441,76,0.5000000000000004,30.200000000000035,-6.217248937900877e-15,0.5606183807057908
442,102,0.5000000000000004,30.828571428571465,5.714285714285708,0.5628105639787546
443,93,0.5000000000000004,31.457142857142895,11.428571428571423,0.563988867169724
444,79,0.5000000000000004,32.085714285714324,17.14285714285714,0.5656020114302152
445,67,0.5000000000000004,32.71428571428575,22.857142857142854,0.5683567539507427
446,66,0.5000000000000004,33.34285714285718,28.57142857142857,0.5720328651457092
447,54,0.5000000000000004,33.9714285714286,34.285714285714285,0.5749516562351004
448,84,0.5000000000000004,34.60000000000003,40.0,0.5773768034574547
449,83,0.42857142857142905,34.34285714285717,34.285714285714285,0.5787854488170338
450,98,0.35714285714285765,34.08571428571431,28.57142857142857,0.57979258717702
451,96,0.28571428571428625,33.82857142857145,22.857142857142854,0.5816982472646399
452,92,0.21428571428571483,33.57142857142859,17.14285714285714,0.5858032068873432
453,103,0.1428571428571434,33.31428571428573,11.428571428571423,0.5898628471565477
454,99,0.07142857142857198,33.05714285714287,5.714285714285709,0.5928198413373179
455,84,5.551115123125783e-16,32.80000000000001,-5.329070518200751e-15,0.5953861901817306
456,96,0.02857142857142913,31.400000000000013,-5.329070518200751e-15,0.5967244220003364
457,136,0.0571428571428577,30.000000000000014,-5.329070518200751e-15,0.5974787457850192
458,158,0.08571428571428627,28.600000000000016,-5.329070518200751e-15,0.5985967480180273
459,220,0.11428571428571485,27.200000000000017,-5.329070518200751e-15,0.6008361233450477
460,192,0.14285714285714343,25.80000000000002,-5.329070518200751e-15,0.6033623963975234
461,156,0.171428571428572,24.40000000000002,-5.329070518200751e-15,0.6054553265409236
462,219,0.2000000000000006,23.00000000000002,-5.329070518200751e-15,0.6080183045243321
463,301,0.171428571428572,23.885714285714307,4.714285714285709,0.6092497924111432
464,318,0.14285714285714343,24.771428571428594,9.428571428571423,0.6103932633717374
465,375,0.11428571428571485,25.65714285714288,14.142857142857139,0.6114000271916121
466,401,0.08571428571428627,26.542857142857166,18.857142857142854,0.613748019150985
467,407,0.057142857142857696,27.428571428571452,23.57142857142857,0.6171473452035082
