areaCode,areaName,areaType,date,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2020-10-12,1085
N92000002,Northern Ireland,nation,2020-10-11,814
N92000002,Northern Ireland,nation,2020-10-10,786
N92000002,Northern Ireland,nation,2020-10-09,822
N92000002,Northern Ireland,nation,2020-10-08,956
N92000002,Northern Ireland,nation,2020-10-07,1009
N92000002,Northern Ireland,nation,2020-10-06,794
N92000002,Northern Ireland,nation,2020-10-05,700
N92000002,Northern Ireland,nation,2020-10-04,601
N92000002,Northern Ireland,nation,2020-10-03,607
N92000002,Northern Ireland,nation,2020-10-02,686
N92000002,Northern Ireland,nation,2020-10-01,473
N92000002,Northern Ireland,nation,2020-09-30,636
N92000002,Northern Ireland,nation,2020-09-29,383
N92000002,Northern Ireland,nation,2020-09-28,291
N92000002,Northern Ireland,nation,2020-09-27,268
N92000002,Northern Ireland,nation,2020-09-26,260
N92000002,Northern Ireland,nation,2020-09-25,238
N92000002,Northern Ireland,nation,2020-09-24,275
N92000002,Northern Ireland,nation,2020-09-23,216
N92000002,Northern Ireland,nation,2020-09-22,169
N92000002,Northern Ireland,nation,2020-09-21,133
N92000002,Northern Ireland,nation,2020-09-20,121
N92000002,Northern Ireland,nation,2020-09-19,156
N92000002,Northern Ireland,nation,2020-09-18,164
N92000002,Northern Ireland,nation,2020-09-17,164
N92000002,Northern Ireland,nation,2020-09-16,127
N92000002,Northern Ireland,nation,2020-09-15,107
N92000002,Northern Ireland,nation,2020-09-14,114
N92000002,Northern Ireland,nation,2020-09-13,91
N92000002,Northern Ireland,nation,2020-09-12,102
N92000002,Northern Ireland,nation,2020-09-11,73
N92000002,Northern Ireland,nation,2020-09-10,76
N92000002,Northern Ireland,nation,2020-09-09,98
N92000002,Northern Ireland,nation,2020-09-08,55
N92000002,Northern Ireland,nation,2020-09-07,72
N92000002,Northern Ireland,nation,2020-09-06,96
N92000002,Northern Ireland,nation,2020-09-05,87
N92000002,Northern Ireland,nation,2020-09-04,125
N92000002,Northern Ireland,nation,2020-09-03,105
N92000002,Northern Ireland,nation,2020-09-02,90
N92000002,Northern Ireland,nation,2020-09-01,64
N92000002,Northern Ireland,nation,2020-08-31,52
N92000002,Northern Ireland,nation,2020-08-30,35
N92000002,Northern Ireland,nation,2020-08-29,42
N92000002,Northern Ireland,nation,2020-08-28,83
N92000002,Northern Ireland,nation,2020-08-27,74
N92000002,Northern Ireland,nation,2020-08-26,71
N92000002,Northern Ireland,nation,2020-08-25,65
N92000002,Northern Ireland,nation,2020-08-24,45
N92000002,Northern Ireland,nation,2020-08-23,50
N92000002,Northern Ireland,nation,2020-08-22,42
N92000002,Northern Ireland,nation,2020-08-21,78
N92000002,Northern Ireland,nation,2020-08-20,70
N92000002,Northern Ireland,nation,2020-08-19,40
N92000002,Northern Ireland,nation,2020-08-18,42
N92000002,Northern Ireland,nation,2020-08-17,52
N92000002,Northern Ireland,nation,2020-08-16,20
N92000002,Northern Ireland,nation,2020-08-15,21
