areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2021-06-17,24500
E12000005,West Midlands,region,2021-06-16,20444
E12000005,West Midlands,region,2021-06-15,15642
E12000005,West Midlands,region,2021-06-14,11348
E12000005,West Midlands,region,2021-06-13,10160
E12000005,West Midlands,region,2021-06-12,21704
E12000005,West Midlands,region,2021-06-11,14196
E12000005,West Midlands,region,2021-06-10,17990
E12000005,West Midlands,region,2021-06-09,14934
E12000005,West Midlands,region,2021-06-08,8475
E12000005,West Midlands,region,2021-06-07,6831
E12000005,West Midlands,region,2021-06-06,6383
E12000005,West Midlands,region,2021-06-05,11094
E12000005,West Midlands,region,2021-06-04,12210
E12000005,West Midlands,region,2021-06-03,15869
E12000005,West Midlands,region,2021-06-02,10416
E12000005,West Midlands,region,2021-06-01,4888
E12000005,West Midlands,region,2021-05-31,5572
E12000005,West Midlands,region,2021-05-30,8829
E12000005,West Midlands,region,2021-05-29,16128
E12000005,West Midlands,region,2021-05-28,14328
E12000005,West Midlands,region,2021-05-27,22628
E12000005,West Midlands,region,2021-05-26,19532
E12000005,West Midlands,region,2021-05-25,13055
E12000005,West Midlands,region,2021-05-24,7754
E12000005,West Midlands,region,2021-05-23,8395
E12000005,West Midlands,region,2021-05-22,13618
E12000005,West Midlands,region,2021-05-21,18708
E12000005,West Midlands,region,2021-05-20,24038
E12000005,West Midlands,region,2021-05-19,22095
E12000005,West Midlands,region,2021-05-18,11960
E12000005,West Midlands,region,2021-05-17,6429
E12000005,West Midlands,region,2021-05-16,9616
E12000005,West Midlands,region,2021-05-15,23404
E12000005,West Midlands,region,2021-05-14,20753
E12000005,West Midlands,region,2021-05-13,12596
E12000005,West Midlands,region,2021-05-12,11635
E12000005,West Midlands,region,2021-05-11,6387
E12000005,West Midlands,region,2021-05-10,5138
E12000005,West Midlands,region,2021-05-09,5513
E12000005,West Midlands,region,2021-05-08,11668
E12000005,West Midlands,region,2021-05-07,9138
E12000005,West Midlands,region,2021-05-06,9070
E12000005,West Midlands,region,2021-05-05,11047
E12000005,West Midlands,region,2021-05-04,8747
E12000005,West Midlands,region,2021-05-03,5322
E12000005,West Midlands,region,2021-05-02,8818
E12000005,West Midlands,region,2021-05-01,13751
E12000005,West Midlands,region,2021-04-30,11400
E12000005,West Midlands,region,2021-04-29,8975
E12000005,West Midlands,region,2021-04-28,9864
E12000005,West Midlands,region,2021-04-27,7971
E12000005,West Midlands,region,2021-04-26,6246
E12000005,West Midlands,region,2021-04-25,4564
E12000005,West Midlands,region,2021-04-24,9558
E12000005,West Midlands,region,2021-04-23,9821
E12000005,West Midlands,region,2021-04-22,8050
E12000005,West Midlands,region,2021-04-21,5801
E12000005,West Midlands,region,2021-04-20,6025
E12000005,West Midlands,region,2021-04-19,5017
E12000005,West Midlands,region,2021-04-18,7240
E12000005,West Midlands,region,2021-04-17,12806
E12000005,West Midlands,region,2021-04-16,10911
E12000005,West Midlands,region,2021-04-15,8068
E12000005,West Midlands,region,2021-04-14,6950
E12000005,West Midlands,region,2021-04-13,3314
E12000005,West Midlands,region,2021-04-12,2629
E12000005,West Midlands,region,2021-04-11,4496
E12000005,West Midlands,region,2021-04-10,7075
E12000005,West Midlands,region,2021-04-09,5291
E12000005,West Midlands,region,2021-04-08,4423
